Timestamp,Value
2024/07/19 02:12:16,74
2024/07/19 02:12:17,64
2024/07/19 02:12:18,78
2024/07/19 02:12:19,71
2024/07/19 02:12:19,71
2024/07/19 02:12:20,63
2024/07/19 02:12:21,65
2024/07/19 02:12:22,84
2024/07/19 02:12:23,67
2024/07/19 02:12:24,72
2024/07/19 02:12:25,160
2024/07/19 02:12:26,226
2024/07/19 02:12:27,192
2024/07/19 02:12:28,350
2024/07/19 02:12:29,708
2024/07/19 02:12:30,334
2024/07/19 02:12:31,255
2024/07/19 02:12:32,216
2024/07/19 02:12:33,473
2024/07/19 02:12:34,274
2024/07/19 02:12:35,90
2024/07/19 02:12:36,433
2024/07/19 02:12:37,528
2024/07/19 02:12:38,903
2024/07/19 02:12:39,505
2024/07/19 02:12:40,657
2024/07/19 02:12:41,1004
2024/07/19 02:12:42,999
2024/07/19 02:12:43,1472
2024/07/19 02:12:44,1666
2024/07/19 02:12:46,863
2024/07/19 02:12:47,1346
2024/07/19 02:12:48,1631
2024/07/19 02:12:50,932
2024/07/19 02:12:51,83
2024/07/19 02:12:52,68
2024/07/19 02:12:53,63
2024/07/19 02:12:54,78
2024/07/19 02:12:55,65
2024/07/19 02:12:56,68
2024/07/19 02:12:57,72
2024/07/19 02:12:58,69
2024/07/19 02:12:59,69
2024/07/19 02:13:00,64
2024/07/19 02:13:01,90
2024/07/19 02:13:02,59
2024/07/19 02:13:03,78
2024/07/19 02:13:04,66
2024/07/19 02:13:05,80
2024/07/19 02:13:06,72
2024/07/19 02:13:07,78
2024/07/19 02:13:08,70
2024/07/19 02:13:09,71
2024/07/19 02:13:10,81
2024/07/19 02:13:11,75
2024/07/19 02:13:12,74
2024/07/19 02:13:13,68
2024/07/19 02:13:14,73
2024/07/19 02:13:15,78
2024/07/19 02:13:16,80
2024/07/19 02:13:17,62
2024/07/19 02:13:18,73
2024/07/19 02:13:19,75
2024/07/19 02:13:20,70
2024/07/19 02:13:21,66
2024/07/19 02:13:22,119
2024/07/19 02:13:23,81
2024/07/19 02:13:24,60
2024/07/19 02:13:25,66
2024/07/19 02:13:26,81
2024/07/19 02:13:27,79
2024/07/19 02:13:28,85
2024/07/19 02:13:29,81
2024/07/19 02:13:30,76
2024/07/19 02:13:31,86
2024/07/19 02:13:32,72
2024/07/19 02:13:33,82
2024/07/19 02:13:33,73
2024/07/19 02:13:34,50
2024/07/19 02:13:35,61
2024/07/19 02:13:36,77
2024/07/19 02:13:37,82
2024/07/19 02:13:38,71
2024/07/19 02:13:39,75
2024/07/19 02:13:40,67
2024/07/19 02:13:41,64
2024/07/19 02:13:42,76
2024/07/19 02:13:43,63
2024/07/19 02:13:44,61
2024/07/19 02:13:45,77
2024/07/19 02:13:46,66
2024/07/19 02:13:47,70
2024/07/19 02:13:48,79
2024/07/19 02:13:49,113
2024/07/19 02:13:50,69
2024/07/19 02:13:51,69
2024/07/19 02:13:52,77
2024/07/19 02:13:53,70
2024/07/19 02:13:54,75
2024/07/19 02:13:55,68
2024/07/19 02:13:56,68
2024/07/19 02:13:57,84
2024/07/19 02:13:58,77
2024/07/19 02:13:59,67
2024/07/19 02:14:00,76
2024/07/19 02:14:01,79
2024/07/19 02:14:02,89
2024/07/19 02:14:03,75
2024/07/19 02:14:04,67
2024/07/19 02:14:05,61
2024/07/19 02:14:06,88
2024/07/19 02:14:07,67
2024/07/19 02:14:08,72
2024/07/19 02:14:09,79
2024/07/19 02:14:10,97
2024/07/19 02:14:11,90
2024/07/19 02:14:12,63
2024/07/19 02:14:13,-1
2024/07/19 02:14:17,52
2024/07/19 02:14:18,67
2024/07/19 02:14:19,61
2024/07/19 02:14:20,69
2024/07/19 02:14:21,60
2024/07/19 02:14:22,84
2024/07/19 02:14:23,72
2024/07/19 02:14:24,77
2024/07/19 02:14:25,82
2024/07/19 02:14:26,73
2024/07/19 02:14:27,63
2024/07/19 02:14:28,77
2024/07/19 02:14:29,89
2024/07/19 02:14:30,85
2024/07/19 02:14:31,65
2024/07/19 02:14:32,71
2024/07/19 02:14:33,80
2024/07/19 02:14:34,84
2024/07/19 02:14:35,73
2024/07/19 02:14:36,77
2024/07/19 02:14:37,81
2024/07/19 02:14:38,69
2024/07/19 02:14:39,84
2024/07/19 02:14:40,64
2024/07/19 02:14:41,76
2024/07/19 02:14:42,91
2024/07/19 02:14:43,75
2024/07/19 02:14:44,97
2024/07/19 02:14:45,94
2024/07/19 02:14:46,69
2024/07/19 02:14:47,74
2024/07/19 02:14:48,62
2024/07/19 02:14:49,61
2024/07/19 02:14:50,69
2024/07/19 02:14:51,68
2024/07/19 02:14:52,66
2024/07/19 02:14:53,67
2024/07/19 02:14:54,80
2024/07/19 02:14:55,82
2024/07/19 02:14:55,78
2024/07/19 02:14:56,72
2024/07/19 02:14:57,70
2024/07/19 02:14:58,83
2024/07/19 02:14:59,61
2024/07/19 02:15:00,89
2024/07/19 02:15:01,83
2024/07/19 02:15:02,64
2024/07/19 02:15:03,78
2024/07/19 02:15:04,62
2024/07/19 02:15:05,67
2024/07/19 02:15:06,84
2024/07/19 02:15:07,67
2024/07/19 02:15:08,75
2024/07/19 02:15:09,73
2024/07/19 02:15:09,74
2024/07/19 02:15:10,51
2024/07/19 02:15:11,89
2024/07/19 02:15:12,72
2024/07/19 02:15:13,60
2024/07/19 02:15:14,79
2024/07/19 02:15:15,88
2024/07/19 02:15:16,67
2024/07/19 02:15:17,60
2024/07/19 02:15:18,89
2024/07/19 02:15:19,88
2024/07/19 02:15:20,75
2024/07/19 02:15:21,75
2024/07/19 02:15:22,59
2024/07/19 02:15:23,78
2024/07/19 02:15:24,78
2024/07/19 02:15:25,73
2024/07/19 02:15:26,83
2024/07/19 02:15:27,87
2024/07/19 02:15:28,70
2024/07/19 02:15:29,74
2024/07/19 02:15:30,63
2024/07/19 02:15:31,85
2024/07/19 02:15:32,98
2024/07/19 02:15:33,67
2024/07/19 02:15:34,80
2024/07/19 02:15:35,103
2024/07/19 02:15:36,78
2024/07/19 02:15:37,72
2024/07/19 02:15:38,-1
2024/07/19 02:15:42,66
2024/07/19 02:15:43,58
2024/07/19 02:15:44,80
2024/07/19 02:15:45,75
2024/07/19 02:15:46,67
2024/07/19 02:15:47,65
2024/07/19 02:15:48,78
2024/07/19 02:15:49,77
2024/07/19 02:15:50,63
2024/07/19 02:15:51,187
2024/07/19 02:15:52,61
2024/07/19 02:15:53,71
2024/07/19 02:15:54,83
2024/07/19 02:15:55,63
2024/07/19 02:15:56,74
2024/07/19 02:15:57,74
2024/07/19 02:15:58,68
2024/07/19 02:15:59,71
2024/07/19 02:16:00,75
2024/07/19 02:16:01,67
2024/07/19 02:16:02,68
2024/07/19 02:16:03,70
2024/07/19 02:16:04,68
2024/07/19 02:16:05,66
2024/07/19 02:16:06,83
2024/07/19 02:16:07,63
2024/07/19 02:16:08,62
2024/07/19 02:16:09,63
2024/07/19 02:16:10,75
2024/07/19 02:16:11,63
2024/07/19 02:16:12,67
2024/07/19 02:16:13,64
2024/07/19 02:16:14,61
2024/07/19 02:16:15,68
2024/07/19 02:16:16,67
2024/07/19 02:16:17,65
2024/07/19 02:16:18,59
2024/07/19 02:16:19,72
2024/07/19 02:16:20,61
2024/07/19 02:16:21,77
2024/07/19 02:16:22,62
2024/07/19 02:16:23,81
2024/07/19 02:16:24,68
2024/07/19 02:16:25,66
2024/07/19 02:16:26,80
2024/07/19 02:16:27,73
2024/07/19 02:16:28,62
2024/07/19 02:16:29,63
2024/07/19 02:16:30,93
2024/07/19 02:16:31,73
2024/07/19 02:16:32,74
2024/07/19 02:16:33,92
2024/07/19 02:16:34,82
2024/07/19 02:16:35,61
2024/07/19 02:16:36,65
2024/07/19 02:16:37,73
2024/07/19 02:16:38,72
2024/07/19 02:16:39,64
2024/07/19 02:16:40,81
2024/07/19 02:16:41,63
2024/07/19 02:16:42,59
2024/07/19 02:16:43,73
2024/07/19 02:16:44,88
2024/07/19 02:16:45,76
2024/07/19 02:16:46,65
2024/07/19 02:16:47,77
2024/07/19 02:16:48,78
2024/07/19 02:16:49,66
2024/07/19 02:16:50,75
2024/07/19 02:16:51,60
2024/07/19 02:16:52,85
2024/07/19 02:16:53,63
2024/07/19 02:16:54,74
2024/07/19 02:16:55,78
2024/07/19 02:16:56,83
2024/07/19 02:16:57,80
2024/07/19 02:16:58,72
2024/07/19 02:16:59,71
2024/07/19 02:17:00,98
2024/07/19 02:17:01,79
2024/07/19 02:17:01,77
2024/07/19 02:17:02,76
2024/07/19 02:17:03,64
2024/07/19 02:17:04,78
2024/07/19 02:17:05,68
2024/07/19 02:17:06,62
2024/07/19 02:17:07,67
2024/07/19 02:17:08,79
2024/07/19 02:17:09,67
2024/07/19 02:17:10,72
2024/07/19 02:17:11,86
2024/07/19 02:17:12,80
2024/07/19 02:17:13,73
2024/07/19 02:17:14,98
2024/07/19 02:17:15,63
2024/07/19 02:17:16,66
2024/07/19 02:17:17,76
2024/07/19 02:17:18,73
2024/07/19 02:17:19,77
2024/07/19 02:17:20,84
2024/07/19 02:17:21,66
2024/07/19 02:17:22,86
2024/07/19 02:17:23,62
2024/07/19 02:17:24,95
2024/07/19 02:17:25,101
2024/07/19 02:17:26,96
2024/07/19 02:17:27,165
2024/07/19 02:17:28,108
2024/07/19 02:17:29,123
2024/07/19 02:17:30,80
2024/07/19 02:17:31,145
2024/07/19 02:17:32,152
2024/07/19 02:17:33,247
2024/07/19 02:17:34,98
2024/07/19 02:17:35,158
2024/07/19 02:17:36,126
2024/07/19 02:17:37,92
2024/07/19 02:17:38,133
2024/07/19 02:17:39,286
2024/07/19 02:17:40,986
2024/07/19 02:17:41,1428
2024/07/19 02:17:42,1476
2024/07/19 02:17:43,2085
2024/07/19 02:17:46,2221
2024/07/19 02:17:48,2380
2024/07/19 02:17:50,1007
2024/07/19 02:17:51,126
2024/07/19 02:17:52,141
2024/07/19 02:17:53,67
2024/07/19 02:17:54,75
2024/07/19 02:17:55,72
2024/07/19 02:17:56,70
2024/07/19 02:17:57,81
2024/07/19 02:17:58,82
2024/07/19 02:17:59,88
2024/07/19 02:18:00,75
2024/07/19 02:18:01,67
2024/07/19 02:18:02,66
2024/07/19 02:18:03,65
2024/07/19 02:18:04,63
2024/07/19 02:18:05,79
2024/07/19 02:18:06,88
2024/07/19 02:18:07,70
2024/07/19 02:18:08,67
2024/07/19 02:18:09,86
2024/07/19 02:18:10,55
2024/07/19 02:18:11,72
2024/07/19 02:18:12,81
2024/07/19 02:18:13,72
2024/07/19 02:18:14,66
2024/07/19 02:18:15,73
2024/07/19 02:18:16,76
2024/07/19 02:18:17,63
2024/07/19 02:18:18,74
2024/07/19 02:18:19,71
2024/07/19 02:18:20,88
2024/07/19 02:18:21,70
2024/07/19 02:18:22,71
2024/07/19 02:18:23,66
2024/07/19 02:18:24,78
2024/07/19 02:18:25,75
2024/07/19 02:18:26,76
2024/07/19 02:18:27,80
2024/07/19 02:18:28,67
2024/07/19 02:18:29,78
2024/07/19 02:18:30,71
2024/07/19 02:18:31,71
2024/07/19 02:18:32,81
2024/07/19 02:18:33,68
2024/07/19 02:18:34,60
2024/07/19 02:18:35,93
2024/07/19 02:18:36,70
2024/07/19 02:18:37,72
2024/07/19 02:18:38,71
2024/07/19 02:18:39,70
2024/07/19 02:18:40,80
2024/07/19 02:18:41,69
2024/07/19 02:18:42,75
2024/07/19 02:18:43,91
2024/07/19 02:18:44,87
2024/07/19 02:18:45,-1
2024/07/19 02:18:49,73
2024/07/19 02:18:50,65
2024/07/19 02:18:51,85
2024/07/19 02:18:52,90
2024/07/19 02:18:53,55
2024/07/19 02:18:54,64
2024/07/19 02:18:55,95
2024/07/19 02:18:56,60
2024/07/19 02:18:57,84
2024/07/19 02:18:58,74
2024/07/19 02:18:59,69
2024/07/19 02:19:00,74
2024/07/19 02:19:01,89
2024/07/19 02:19:02,67
2024/07/19 02:19:03,68
2024/07/19 02:19:04,70
2024/07/19 02:19:05,79
2024/07/19 02:19:06,101
2024/07/19 02:19:07,68
2024/07/19 02:19:08,81
2024/07/19 02:19:09,75
2024/07/19 02:19:10,67
2024/07/19 02:19:11,91
2024/07/19 02:19:12,78
2024/07/19 02:19:13,77
2024/07/19 02:19:14,64
2024/07/19 02:19:15,65
2024/07/19 02:19:16,92
2024/07/19 02:19:17,76
2024/07/19 02:19:18,64
2024/07/19 02:19:19,85
2024/07/19 02:19:20,73
2024/07/19 02:19:21,88
2024/07/19 02:19:22,75
2024/07/19 02:19:23,64
2024/07/19 02:19:24,70
2024/07/19 02:19:25,74
2024/07/19 02:19:26,67
2024/07/19 02:19:27,72
2024/07/19 02:19:28,83
2024/07/19 02:19:29,80
2024/07/19 02:19:30,86
2024/07/19 02:19:31,86
2024/07/19 02:19:32,116
2024/07/19 02:19:33,67
2024/07/19 02:19:34,80
2024/07/19 02:19:35,61
2024/07/19 02:19:36,87
2024/07/19 02:19:37,79
2024/07/19 02:19:38,80
2024/07/19 02:19:39,71
2024/07/19 02:19:40,74
2024/07/19 02:19:41,68
2024/07/19 02:19:42,80
2024/07/19 02:19:43,83
2024/07/19 02:19:43,81
2024/07/19 02:19:44,61
2024/07/19 02:19:45,75
2024/07/19 02:19:46,77
2024/07/19 02:19:47,74
2024/07/19 02:19:48,66
2024/07/19 02:19:49,79
2024/07/19 02:19:50,86
2024/07/19 02:19:51,86
2024/07/19 02:19:52,73
2024/07/19 02:19:53,81
2024/07/19 02:19:54,79
2024/07/19 02:19:55,77
2024/07/19 02:19:56,86
2024/07/19 02:19:57,76
2024/07/19 02:19:58,74
2024/07/19 02:19:59,63
2024/07/19 02:20:00,80
2024/07/19 02:20:01,67
2024/07/19 02:20:02,66
2024/07/19 02:20:03,66
2024/07/19 02:20:04,75
2024/07/19 02:20:05,64
2024/07/19 02:20:06,70
2024/07/19 02:20:07,81
2024/07/19 02:20:08,79
2024/07/19 02:20:09,83
2024/07/19 02:20:10,142
2024/07/19 02:20:11,76
2024/07/19 02:20:12,64
2024/07/19 02:20:13,80
2024/07/19 02:20:14,71
2024/07/19 02:20:15,71
2024/07/19 02:20:16,80
2024/07/19 02:20:17,69
2024/07/19 02:20:18,69
2024/07/19 02:20:19,68
2024/07/19 02:20:20,89
2024/07/19 02:20:21,81
2024/07/19 02:20:22,65
2024/07/19 02:20:23,61
2024/07/19 02:20:24,86
2024/07/19 02:20:25,104
2024/07/19 02:20:26,77
2024/07/19 02:20:27,83
2024/07/19 02:20:28,67
2024/07/19 02:20:29,74
2024/07/19 02:20:30,74
2024/07/19 02:20:31,88
2024/07/19 02:20:32,74
2024/07/19 02:20:33,71
2024/07/19 02:20:34,77
2024/07/19 02:20:35,56
2024/07/19 02:20:36,74
2024/07/19 02:20:37,61
2024/07/19 02:20:38,82
2024/07/19 02:20:39,70
2024/07/19 02:20:40,80
2024/07/19 02:20:41,73
2024/07/19 02:20:42,70
2024/07/19 02:20:43,61
2024/07/19 02:20:44,72
2024/07/19 02:20:45,59
2024/07/19 02:20:46,59
2024/07/19 02:20:47,68
2024/07/19 02:20:48,57
2024/07/19 02:20:49,76
2024/07/19 02:20:50,83
2024/07/19 02:20:51,80
2024/07/19 02:20:52,-1
2024/07/19 02:20:56,71
2024/07/19 02:20:57,75
2024/07/19 02:20:58,66
2024/07/19 02:20:59,76
2024/07/19 02:21:00,63
2024/07/19 02:21:01,61
2024/07/19 02:21:02,71
2024/07/19 02:21:03,70
2024/07/19 02:21:04,73
2024/07/19 02:21:05,75
2024/07/19 02:21:06,70
2024/07/19 02:21:07,78
2024/07/19 02:21:08,81
2024/07/19 02:21:09,69
2024/07/19 02:21:10,81
2024/07/19 02:21:11,84
2024/07/19 02:21:12,66
2024/07/19 02:21:13,58
2024/07/19 02:21:14,83
2024/07/19 02:21:15,60
2024/07/19 02:21:16,77
2024/07/19 02:21:17,66
2024/07/19 02:21:18,65
2024/07/19 02:21:19,74
2024/07/19 02:21:20,63
2024/07/19 02:21:21,82
2024/07/19 02:21:22,76
2024/07/19 02:21:23,105
2024/07/19 02:21:24,64
2024/07/19 02:21:25,68
2024/07/19 02:21:26,69
2024/07/19 02:21:27,68
2024/07/19 02:21:28,73
2024/07/19 02:21:29,80
2024/07/19 02:21:30,85
2024/07/19 02:21:31,63
2024/07/19 02:21:32,68
2024/07/19 02:21:33,70
2024/07/19 02:21:34,68
2024/07/19 02:21:35,56
2024/07/19 02:21:36,88
2024/07/19 02:21:37,72
2024/07/19 02:21:38,92
2024/07/19 02:21:39,77
2024/07/19 02:21:40,70
2024/07/19 02:21:41,81
2024/07/19 02:21:42,84
2024/07/19 02:21:43,73
2024/07/19 02:21:44,65
2024/07/19 02:21:45,81
2024/07/19 02:21:46,72
2024/07/19 02:21:47,89
2024/07/19 02:21:48,84
2024/07/19 02:21:49,61
2024/07/19 02:21:50,73
2024/07/19 02:21:51,88
2024/07/19 02:21:52,68
2024/07/19 02:21:53,65
2024/07/19 02:21:54,83
2024/07/19 02:21:55,81
2024/07/19 02:21:56,67
2024/07/19 02:21:57,83
2024/07/19 02:21:58,99
2024/07/19 02:21:59,67
2024/07/19 02:22:00,73
2024/07/19 02:22:01,63
2024/07/19 02:22:02,66
2024/07/19 02:22:03,71
2024/07/19 02:22:04,67
2024/07/19 02:22:05,66
2024/07/19 02:22:06,80
2024/07/19 02:22:07,84
2024/07/19 02:22:08,74
2024/07/19 02:22:09,81
2024/07/19 02:22:10,81
2024/07/19 02:22:11,74
2024/07/19 02:22:12,65
2024/07/19 02:22:13,83
2024/07/19 02:22:14,77
2024/07/19 02:22:15,62
2024/07/19 02:22:16,74
2024/07/19 02:22:17,101
2024/07/19 02:22:18,71
2024/07/19 02:22:19,77
2024/07/19 02:22:20,85
2024/07/19 02:22:21,65
2024/07/19 02:22:22,71
2024/07/19 02:22:23,68
2024/07/19 02:22:24,124
2024/07/19 02:22:25,83
2024/07/19 02:22:26,141
2024/07/19 02:22:27,100
2024/07/19 02:22:28,116
2024/07/19 02:22:29,78
2024/07/19 02:22:30,75
2024/07/19 02:22:31,113
2024/07/19 02:22:32,87
2024/07/19 02:22:33,95
2024/07/19 02:22:34,95
2024/07/19 02:22:35,82
2024/07/19 02:22:36,122
2024/07/19 02:22:37,175
2024/07/19 02:22:38,196
2024/07/19 02:22:39,121
2024/07/19 02:22:40,348
2024/07/19 02:22:41,959
2024/07/19 02:22:42,829
2024/07/19 02:22:43,794
2024/07/19 02:22:44,955
2024/07/19 02:22:45,1314
2024/07/19 02:22:46,1072
2024/07/19 02:22:47,759
2024/07/19 02:22:48,1021
2024/07/19 02:22:49,1619
2024/07/19 02:22:50,880
2024/07/19 02:22:51,1095
2024/07/19 02:22:52,2341
2024/07/19 02:22:55,1222
2024/07/19 02:22:56,83
2024/07/19 02:22:57,64
2024/07/19 02:22:58,83
2024/07/19 02:22:59,69
2024/07/19 02:23:00,66
2024/07/19 02:23:01,80
2024/07/19 02:23:02,86
2024/07/19 02:23:03,76
2024/07/19 02:23:04,65
2024/07/19 02:23:05,77
2024/07/19 02:23:06,84
2024/07/19 02:23:07,66
2024/07/19 02:23:08,92
2024/07/19 02:23:09,61
2024/07/19 02:23:10,77
2024/07/19 02:23:11,63
2024/07/19 02:23:12,81
2024/07/19 02:23:13,65
2024/07/19 02:23:14,72
2024/07/19 02:23:15,89
2024/07/19 02:23:16,73
2024/07/19 02:23:17,66
2024/07/19 02:23:18,62
2024/07/19 02:23:19,72
2024/07/19 02:23:20,72
2024/07/19 02:23:21,71
2024/07/19 02:23:22,79
2024/07/19 02:23:23,79
2024/07/19 02:23:24,61
2024/07/19 02:23:25,61
2024/07/19 02:23:26,72
2024/07/19 02:23:27,60
2024/07/19 02:23:28,133
2024/07/19 02:23:29,76
2024/07/19 02:23:30,73
2024/07/19 02:23:31,61
2024/07/19 02:23:32,79
2024/07/19 02:23:33,61
2024/07/19 02:23:34,62
2024/07/19 02:23:35,87
2024/07/19 02:23:36,69
2024/07/19 02:23:37,80
2024/07/19 02:23:38,88
2024/07/19 02:23:39,83
2024/07/19 02:23:40,71
2024/07/19 02:23:41,62
2024/07/19 02:23:42,63
2024/07/19 02:23:43,67
2024/07/19 02:23:44,71
2024/07/19 02:23:45,73
2024/07/19 02:23:46,68
2024/07/19 02:23:47,71
2024/07/19 02:23:48,70
2024/07/19 02:23:49,78
2024/07/19 02:23:50,78
2024/07/19 02:23:51,77
2024/07/19 02:23:52,61
2024/07/19 02:23:53,73
2024/07/19 02:23:54,79
2024/07/19 02:23:55,61
2024/07/19 02:23:56,63
2024/07/19 02:23:57,66
2024/07/19 02:23:58,76
2024/07/19 02:23:59,76
2024/07/19 02:24:00,70
2024/07/19 02:24:00,72
2024/07/19 02:24:01,65
2024/07/19 02:24:02,71
2024/07/19 02:24:03,63
2024/07/19 02:24:04,90
2024/07/19 02:24:05,77
2024/07/19 02:24:06,84
2024/07/19 02:24:07,75
2024/07/19 02:24:08,71
2024/07/19 02:24:09,67
2024/07/19 02:24:10,76
2024/07/19 02:24:11,87
2024/07/19 02:24:12,90
2024/07/19 02:24:13,64
2024/07/19 02:24:14,70
2024/07/19 02:24:15,69
2024/07/19 02:24:16,90
2024/07/19 02:24:17,68
2024/07/19 02:24:18,85
2024/07/19 02:24:19,63
2024/07/19 02:24:20,94
2024/07/19 02:24:21,69
2024/07/19 02:24:22,84
2024/07/19 02:24:23,84
2024/07/19 02:24:24,86
2024/07/19 02:24:25,64
2024/07/19 02:24:26,79
2024/07/19 02:24:26,84
2024/07/19 02:24:27,81
2024/07/19 02:24:28,83
2024/07/19 02:24:29,-1
2024/07/19 02:24:33,85
2024/07/19 02:24:34,69
2024/07/19 02:24:35,73
2024/07/19 02:24:36,89
2024/07/19 02:24:37,79
2024/07/19 02:24:38,77
2024/07/19 02:24:39,65
2024/07/19 02:24:40,68
2024/07/19 02:24:41,75
2024/07/19 02:24:42,72
2024/07/19 02:24:43,84
2024/07/19 02:24:44,90
2024/07/19 02:24:45,80
2024/07/19 02:24:46,74
2024/07/19 02:24:47,82
2024/07/19 02:24:48,60
2024/07/19 02:24:49,72
2024/07/19 02:24:50,73
2024/07/19 02:24:51,75
2024/07/19 02:24:52,71
2024/07/19 02:24:53,66
2024/07/19 02:24:54,81
2024/07/19 02:24:55,84
2024/07/19 02:24:56,75
2024/07/19 02:24:57,74
2024/07/19 02:24:58,71
2024/07/19 02:24:59,92
2024/07/19 02:25:00,80
2024/07/19 02:25:01,80
2024/07/19 02:25:02,141
2024/07/19 02:25:03,71
2024/07/19 02:25:04,94
2024/07/19 02:25:05,76
2024/07/19 02:25:06,76
2024/07/19 02:25:07,80
2024/07/19 02:25:08,72
2024/07/19 02:25:09,76
2024/07/19 02:25:10,86
2024/07/19 02:25:11,74
2024/07/19 02:25:12,99
2024/07/19 02:25:13,72
2024/07/19 02:25:14,84
2024/07/19 02:25:15,62
2024/07/19 02:25:16,58
2024/07/19 02:25:17,62
2024/07/19 02:25:18,60
2024/07/19 02:25:19,64
2024/07/19 02:25:20,84
2024/07/19 02:25:21,68
2024/07/19 02:25:22,70
2024/07/19 02:25:23,61
2024/07/19 02:25:24,83
2024/07/19 02:25:25,87
2024/07/19 02:25:26,81
2024/07/19 02:25:27,70
2024/07/19 02:25:28,76
2024/07/19 02:25:29,79
2024/07/19 02:25:30,89
2024/07/19 02:25:31,114
2024/07/19 02:25:32,73
2024/07/19 02:25:33,101
2024/07/19 02:25:34,63
2024/07/19 02:25:35,66
2024/07/19 02:25:36,66
2024/07/19 02:25:37,64
2024/07/19 02:25:38,71
2024/07/19 02:25:39,71
2024/07/19 02:25:40,94
2024/07/19 02:25:41,76
2024/07/19 02:25:42,111
2024/07/19 02:25:43,64
2024/07/19 02:25:44,59
2024/07/19 02:25:45,71
2024/07/19 02:25:46,108
2024/07/19 02:25:47,56
2024/07/19 02:25:48,76
2024/07/19 02:25:49,82
2024/07/19 02:25:50,75
2024/07/19 02:25:51,69
2024/07/19 02:25:52,74
2024/07/19 02:25:53,84
2024/07/19 02:25:54,64
2024/07/19 02:25:55,64
2024/07/19 02:25:56,72
2024/07/19 02:25:57,65
2024/07/19 02:25:58,67
2024/07/19 02:25:59,61
2024/07/19 02:26:00,64
2024/07/19 02:26:01,62
2024/07/19 02:26:02,64
2024/07/19 02:26:03,67
2024/07/19 02:26:04,73
2024/07/19 02:26:05,82
2024/07/19 02:26:06,66
2024/07/19 02:26:07,68
2024/07/19 02:26:08,82
2024/07/19 02:26:09,65
2024/07/19 02:26:10,62
2024/07/19 02:26:11,69
2024/07/19 02:26:11,74
2024/07/19 02:26:12,65
2024/07/19 02:26:13,69
2024/07/19 02:26:14,77
2024/07/19 02:26:15,64
2024/07/19 02:26:16,53
2024/07/19 02:26:17,70
2024/07/19 02:26:18,66
2024/07/19 02:26:19,62
2024/07/19 02:26:20,82
2024/07/19 02:26:21,57
2024/07/19 02:26:22,75
2024/07/19 02:26:23,72
2024/07/19 02:26:24,81
2024/07/19 02:26:25,60
2024/07/19 02:26:26,65
2024/07/19 02:26:27,76
2024/07/19 02:26:28,90
2024/07/19 02:26:29,67
2024/07/19 02:26:30,75
2024/07/19 02:26:31,64
2024/07/19 02:26:32,89
2024/07/19 02:26:33,68
2024/07/19 02:26:34,81
2024/07/19 02:26:35,76
2024/07/19 02:26:36,65
2024/07/19 02:26:37,61
2024/07/19 02:26:38,73
2024/07/19 02:26:39,85
2024/07/19 02:26:40,67
2024/07/19 02:26:41,98
2024/07/19 02:26:42,67
2024/07/19 02:26:43,70
2024/07/19 02:26:44,73
2024/07/19 02:26:45,76
2024/07/19 02:26:46,79
2024/07/19 02:26:47,68
2024/07/19 02:26:48,63
2024/07/19 02:26:49,83
2024/07/19 02:26:50,73
2024/07/19 02:26:51,83
2024/07/19 02:26:52,83
2024/07/19 02:26:53,59
2024/07/19 02:26:54,66
2024/07/19 02:26:55,66
2024/07/19 02:26:56,72
2024/07/19 02:26:57,105
2024/07/19 02:26:58,108
2024/07/19 02:26:59,79
2024/07/19 02:27:00,86
2024/07/19 02:27:01,80
2024/07/19 02:27:02,85
2024/07/19 02:27:03,76
2024/07/19 02:27:04,73
2024/07/19 02:27:05,62
2024/07/19 02:27:06,73
2024/07/19 02:27:07,70
2024/07/19 02:27:08,72
2024/07/19 02:27:09,154
2024/07/19 02:27:10,101
2024/07/19 02:27:11,91
2024/07/19 02:27:12,69
2024/07/19 02:27:13,72
2024/07/19 02:27:14,76
2024/07/19 02:27:15,73
2024/07/19 02:27:16,88
2024/07/19 02:27:17,75
2024/07/19 02:27:18,81
2024/07/19 02:27:19,75
2024/07/19 02:27:20,62
2024/07/19 02:27:21,71
2024/07/19 02:27:22,81
2024/07/19 02:27:23,66
2024/07/19 02:27:24,83
2024/07/19 02:27:25,142
2024/07/19 02:27:26,178
2024/07/19 02:27:27,222
2024/07/19 02:27:28,187
2024/07/19 02:27:29,133
2024/07/19 02:27:30,197
2024/07/19 02:27:31,169
2024/07/19 02:27:32,242
2024/07/19 02:27:33,182
2024/07/19 02:27:34,311
2024/07/19 02:27:35,267
2024/07/19 02:27:36,239
2024/07/19 02:27:37,310
2024/07/19 02:27:38,285
2024/07/19 02:27:39,59
2024/07/19 02:27:40,258
2024/07/19 02:27:41,1189
2024/07/19 02:27:42,1073
2024/07/19 02:27:43,410
2024/07/19 02:27:44,470
2024/07/19 02:27:45,1498
2024/07/19 02:27:46,1228
2024/07/19 02:27:47,1205
2024/07/19 02:27:48,848
2024/07/19 02:27:49,1808
2024/07/19 02:27:51,2637
2024/07/19 02:27:54,2145
2024/07/19 02:27:56,68
2024/07/19 02:27:57,61
2024/07/19 02:27:58,92
2024/07/19 02:27:59,68
2024/07/19 02:28:00,75
2024/07/19 02:28:01,78
2024/07/19 02:28:02,73
2024/07/19 02:28:02,64
